activity_id,event_id,agent_sk,lead_sk,campaign_sk,date_key,event_timestamp,event_type,message_length,response_latency_hours,is_converted,created_at
201,EVT-0000201,4,7,2,20260722,2026-07-22T07:46:52.136806+00:00,INVITE_ACCEPTED,0,4.91,0,2026-08-19 13:16:44
202,EVT-0000202,4,7,2,20260722,2026-07-22T09:31:54.233913+00:00,MESSAGE_SENT,362,,0,2026-08-19 13:16:44
203,EVT-0000203,4,38,3,20260721,2026-07-21T16:50:42.455873+00:00,INVITE_SENT,163,,0,2026-08-19 13:16:44
204,EVT-0000204,4,51,3,20260721,2026-07-21T11:29:42.455873+00:00,INVITE_SENT,279,,0,2026-08-19 13:16:44
205,EVT-0000205,4,119,1,20260721,2026-07-21T13:29:42.455873+00:00,INVITE_SENT,188,,0,2026-08-19 13:16:44
206,EVT-0000206,4,119,1,20260722,2026-07-22T08:23:20.428877+00:00,INVITE_ACCEPTED,0,23.41,0,2026-08-19 13:16:44
207,EVT-0000207,4,119,1,20260722,2026-07-22T12:22:47.287522+00:00,MESSAGE_SENT,391,,0,2026-08-19 13:16:44
208,EVT-0000208,4,77,3,20260721,2026-07-21T14:02:42.455873+00:00,INVITE_SENT,240,,0,2026-08-19 13:16:44
209,EVT-0000209,4,20,3,20260721,2026-07-21T12:08:42.455873+00:00,INVITE_SENT,157,,0,2026-08-19 13:16:44
210,EVT-0000210,4,58,1,20260721,2026-07-21T13:07:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
211,EVT-0000211,4,58,1,20260721,2026-07-21T21:07:11.900838+00:00,INVITE_ACCEPTED,0,22.45,0,2026-08-19 13:16:44
212,EVT-0000212,4,58,1,20260721,2026-07-21T22:20:19.646444+00:00,MESSAGE_SENT,375,,0,2026-08-19 13:16:44
213,EVT-0000213,4,76,2,20260721,2026-07-21T11:45:42.455873+00:00,INVITE_SENT,151,,0,2026-08-19 13:16:44
214,EVT-0000214,4,76,2,20260721,2026-07-21T17:19:24.797182+00:00,INVITE_ACCEPTED,0,8.01,0,2026-08-19 13:16:44
215,EVT-0000215,4,76,2,20260721,2026-07-21T19:26:05.928929+00:00,MESSAGE_SENT,392,,0,2026-08-19 13:16:44
216,EVT-0000216,4,46,1,20260721,2026-07-21T17:52:42.455873+00:00,INVITE_SENT,225,,0,2026-08-19 13:16:44
217,EVT-0000217,4,46,1,20260722,2026-07-22T11:06:14.678073+00:00,INVITE_ACCEPTED,0,10.21,0,2026-08-19 13:16:44
218,EVT-0000218,4,46,1,20260722,2026-07-22T12:59:29.376753+00:00,MESSAGE_SENT,380,,0,2026-08-19 13:16:44
219,EVT-0000219,4,34,3,20260721,2026-07-21T12:11:42.455873+00:00,INVITE_SENT,122,,0,2026-08-19 13:16:44
220,EVT-0000220,4,34,3,20260722,2026-07-22T02:38:26.571680+00:00,INVITE_ACCEPTED,0,23.54,0,2026-08-19 13:16:44
221,EVT-0000221,4,34,3,20260722,2026-07-22T06:18:28.112949+00:00,MESSAGE_SENT,304,,0,2026-08-19 13:16:44
222,EVT-0000222,4,34,3,20260722,2026-07-22T11:42:07.478065+00:00,REPLY_RECEIVED,165,12.12,1,2026-08-19 13:16:44
223,EVT-0000223,4,50,1,20260721,2026-07-21T12:37:42.455873+00:00,INVITE_SENT,185,,0,2026-08-19 13:16:44
224,EVT-0000224,4,29,3,20260721,2026-07-21T12:05:42.455873+00:00,INVITE_SENT,192,,0,2026-08-19 13:16:44
225,EVT-0000225,4,29,3,20260721,2026-07-21T17:35:18.200728+00:00,INVITE_ACCEPTED,0,20.27,0,2026-08-19 13:16:44
226,EVT-0000226,4,29,3,20260721,2026-07-21T21:34:41.497904+00:00,MESSAGE_SENT,259,,0,2026-08-19 13:16:44
227,EVT-0000227,4,113,2,20260721,2026-07-21T16:50:42.455873+00:00,INVITE_SENT,140,,0,2026-08-19 13:16:44
228,EVT-0000228,4,12,1,20260721,2026-07-21T17:17:42.455873+00:00,INVITE_SENT,271,,0,2026-08-19 13:16:44
229,EVT-0000229,4,12,1,20260722,2026-07-22T09:58:46.254875+00:00,INVITE_ACCEPTED,0,6.82,0,2026-08-19 13:16:44
230,EVT-0000230,4,12,1,20260722,2026-07-22T12:28:04.640304+00:00,MESSAGE_SENT,235,,0,2026-08-19 13:16:44
231,EVT-0000231,4,79,1,20260721,2026-07-21T11:09:42.455873+00:00,INVITE_SENT,278,,0,2026-08-19 13:16:44
232,EVT-0000232,4,79,1,20260721,2026-07-21T14:15:02.218539+00:00,INVITE_ACCEPTED,0,10.56,0,2026-08-19 13:16:44
233,EVT-0000233,4,79,1,20260721,2026-07-21T16:44:44.690855+00:00,MESSAGE_SENT,387,,0,2026-08-19 13:16:44
234,EVT-0000234,4,79,1,20260721,2026-07-21T23:34:43.281510+00:00,REPLY_RECEIVED,53,16.53,0,2026-08-19 13:16:44
235,EVT-0000235,4,63,3,20260721,2026-07-21T15:17:42.455873+00:00,INVITE_SENT,271,,0,2026-08-19 13:16:44
236,EVT-0000236,4,105,2,20260721,2026-07-21T11:12:42.455873+00:00,INVITE_SENT,246,,0,2026-08-19 13:16:44
237,EVT-0000237,4,76,3,20260721,2026-07-21T09:10:42.455873+00:00,INVITE_SENT,156,,0,2026-08-19 13:16:44
238,EVT-0000238,4,76,3,20260722,2026-07-22T03:56:14.739945+00:00,INVITE_ACCEPTED,0,2.07,0,2026-08-19 13:16:44
239,EVT-0000239,4,76,3,20260722,2026-07-22T05:45:11.147485+00:00,MESSAGE_SENT,265,,0,2026-08-19 13:16:44
240,EVT-0000240,4,76,3,20260722,2026-07-22T15:10:19.211880+00:00,REPLY_RECEIVED,118,10.36,1,2026-08-19 13:16:44
241,EVT-0000241,4,58,1,20260721,2026-07-21T13:34:42.455873+00:00,INVITE_SENT,189,,0,2026-08-19 13:16:44
242,EVT-0000242,4,58,1,20260721,2026-07-21T23:47:34.241314+00:00,INVITE_ACCEPTED,0,14.97,0,2026-08-19 13:16:44
243,EVT-0000243,4,58,1,20260722,2026-07-22T01:55:31.945041+00:00,MESSAGE_SENT,213,,0,2026-08-19 13:16:44
244,EVT-0000244,4,97,1,20260721,2026-07-21T17:23:42.455873+00:00,INVITE_SENT,197,,0,2026-08-19 13:16:44
245,EVT-0000245,4,97,1,20260722,2026-07-22T01:26:34.170115+00:00,INVITE_ACCEPTED,0,5.93,0,2026-08-19 13:16:44
246,EVT-0000246,4,97,1,20260722,2026-07-22T03:59:40.469497+00:00,MESSAGE_SENT,296,,0,2026-08-19 13:16:44
247,EVT-0000247,4,115,1,20260721,2026-07-21T12:31:42.455873+00:00,INVITE_SENT,259,,0,2026-08-19 13:16:44
248,EVT-0000248,4,115,1,20260722,2026-07-22T05:41:29.170589+00:00,INVITE_ACCEPTED,0,23.34,0,2026-08-19 13:16:44
249,EVT-0000249,4,115,1,20260722,2026-07-22T07:19:23.783107+00:00,MESSAGE_SENT,204,,0,2026-08-19 13:16:44
250,EVT-0000250,4,34,2,20260721,2026-07-21T13:02:42.455873+00:00,INVITE_SENT,248,,0,2026-08-19 13:16:44
251,EVT-0000251,4,34,2,20260721,2026-07-21T22:10:41.596075+00:00,INVITE_ACCEPTED,0,15.75,0,2026-08-19 13:16:44
252,EVT-0000252,4,34,2,20260721,2026-07-21T23:14:37.822932+00:00,MESSAGE_SENT,448,,0,2026-08-19 13:16:44
253,EVT-0000253,4,49,1,20260721,2026-07-21T12:27:42.455873+00:00,INVITE_SENT,190,,0,2026-08-19 13:16:44
254,EVT-0000254,4,35,1,20260721,2026-07-21T14:55:42.455873+00:00,INVITE_SENT,274,,0,2026-08-19 13:16:44
255,EVT-0000255,5,103,1,20260721,2026-07-21T11:39:42.455873+00:00,INVITE_SENT,180,,0,2026-08-19 13:16:44
256,EVT-0000256,5,105,3,20260721,2026-07-21T12:22:42.455873+00:00,INVITE_SENT,236,,0,2026-08-19 13:16:44
257,EVT-0000257,5,89,3,20260721,2026-07-21T17:16:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
258,EVT-0000258,5,89,3,20260722,2026-07-22T05:57:31.257090+00:00,INVITE_ACCEPTED,0,15.93,0,2026-08-19 13:16:44
259,EVT-0000259,5,89,3,20260722,2026-07-22T08:42:01.343776+00:00,MESSAGE_SENT,261,,0,2026-08-19 13:16:44
260,EVT-0000260,5,89,3,20260722,2026-07-22T21:45:23.663325+00:00,REPLY_RECEIVED,106,4.78,1,2026-08-19 13:16:44
261,EVT-0000261,5,85,2,20260721,2026-07-21T13:08:42.455873+00:00,INVITE_SENT,150,,0,2026-08-19 13:16:44
262,EVT-0000262,5,88,1,20260721,2026-07-21T16:31:42.455873+00:00,INVITE_SENT,147,,0,2026-08-19 13:16:44
263,EVT-0000263,5,36,2,20260721,2026-07-21T14:53:42.455873+00:00,INVITE_SENT,219,,0,2026-08-19 13:16:44
264,EVT-0000264,5,36,2,20260722,2026-07-22T03:22:39.241851+00:00,INVITE_ACCEPTED,0,5.84,0,2026-08-19 13:16:44
265,EVT-0000265,5,36,2,20260722,2026-07-22T05:37:26.803681+00:00,MESSAGE_SENT,262,,0,2026-08-19 13:16:44
266,EVT-0000266,5,36,2,20260722,2026-07-22T15:58:03.468680+00:00,REPLY_RECEIVED,143,3.71,1,2026-08-19 13:16:44
267,EVT-0000267,5,51,1,20260721,2026-07-21T12:33:42.455873+00:00,INVITE_SENT,187,,0,2026-08-19 13:16:44
268,EVT-0000268,5,120,3,20260721,2026-07-21T14:50:42.455873+00:00,INVITE_SENT,195,,0,2026-08-19 13:16:44
269,EVT-0000269,5,67,1,20260721,2026-07-21T13:09:42.455873+00:00,INVITE_SENT,278,,0,2026-08-19 13:16:44
270,EVT-0000270,5,6,1,20260721,2026-07-21T10:15:42.455873+00:00,INVITE_SENT,258,,0,2026-08-19 13:16:44
271,EVT-0000271,5,108,3,20260721,2026-07-21T11:27:42.455873+00:00,INVITE_SENT,248,,0,2026-08-19 13:16:44
272,EVT-0000272,5,108,3,20260722,2026-07-22T10:18:17.213685+00:00,INVITE_ACCEPTED,0,16.5,0,2026-08-19 13:16:44
273,EVT-0000273,5,108,3,20260722,2026-07-22T12:28:45.764475+00:00,MESSAGE_SENT,229,,0,2026-08-19 13:16:44
274,EVT-0000274,5,108,3,20260723,2026-07-23T04:19:38.628286+00:00,REPLY_RECEIVED,179,6.48,1,2026-08-19 13:16:44
275,EVT-0000275,5,41,1,20260721,2026-07-21T12:29:42.455873+00:00,INVITE_SENT,148,,0,2026-08-19 13:16:44
276,EVT-0000276,5,33,1,20260721,2026-07-21T15:08:42.455873+00:00,INVITE_SENT,178,,0,2026-08-19 13:16:44
277,EVT-0000277,5,33,1,20260721,2026-07-21T21:22:50.587757+00:00,INVITE_ACCEPTED,0,7.23,0,2026-08-19 13:16:44
278,EVT-0000278,5,33,1,20260722,2026-07-22T00:39:20.078424+00:00,MESSAGE_SENT,319,,0,2026-08-19 13:16:44
279,EVT-0000279,5,44,2,20260721,2026-07-21T11:13:42.455873+00:00,INVITE_SENT,262,,0,2026-08-19 13:16:44
280,EVT-0000280,5,99,2,20260721,2026-07-21T15:13:42.455873+00:00,INVITE_SENT,226,,0,2026-08-19 13:16:44
281,EVT-0000281,5,60,3,20260721,2026-07-21T17:43:42.455873+00:00,INVITE_SENT,242,,0,2026-08-19 13:16:44
282,EVT-0000282,5,76,3,20260721,2026-07-21T13:02:42.455873+00:00,INVITE_SENT,205,,0,2026-08-19 13:16:44
283,EVT-0000283,5,76,3,20260722,2026-07-22T11:33:41.866395+00:00,INVITE_ACCEPTED,0,12.05,0,2026-08-19 13:16:44
284,EVT-0000284,5,76,3,20260722,2026-07-22T13:10:28.620343+00:00,MESSAGE_SENT,445,,0,2026-08-19 13:16:44
285,EVT-0000285,5,37,3,20260721,2026-07-21T16:41:42.455873+00:00,INVITE_SENT,177,,0,2026-08-19 13:16:44
286,EVT-0000286,5,25,2,20260721,2026-07-21T12:17:42.455873+00:00,INVITE_SENT,242,,0,2026-08-19 13:16:44
287,EVT-0000287,5,25,2,20260722,2026-07-22T02:13:46.789930+00:00,INVITE_ACCEPTED,0,13.89,0,2026-08-19 13:16:44
288,EVT-0000288,5,25,2,20260722,2026-07-22T05:43:41.115347+00:00,MESSAGE_SENT,436,,0,2026-08-19 13:16:44
289,EVT-0000289,5,106,2,20260721,2026-07-21T12:13:42.455873+00:00,INVITE_SENT,153,,0,2026-08-19 13:16:44
290,EVT-0000290,5,56,3,20260721,2026-07-21T12:42:42.455873+00:00,INVITE_SENT,252,,0,2026-08-19 13:16:44
291,EVT-0000291,5,56,3,20260722,2026-07-22T07:40:07.426132+00:00,INVITE_ACCEPTED,0,15.01,0,2026-08-19 13:16:44
292,EVT-0000292,5,56,3,20260722,2026-07-22T09:53:27.390875+00:00,MESSAGE_SENT,443,,0,2026-08-19 13:16:44
293,EVT-0000293,5,56,3,20260722,2026-07-22T13:52:21.261290+00:00,REPLY_RECEIVED,168,3.66,1,2026-08-19 13:16:44
294,EVT-0000294,5,103,1,20260721,2026-07-21T11:29:42.455873+00:00,INVITE_SENT,237,,0,2026-08-19 13:16:44
295,EVT-0000295,5,20,2,20260721,2026-07-21T16:09:42.455873+00:00,INVITE_SENT,249,,0,2026-08-19 13:16:44
296,EVT-0000296,5,20,2,20260722,2026-07-22T14:41:25.199965+00:00,INVITE_ACCEPTED,0,12.5,0,2026-08-19 13:16:44
297,EVT-0000297,5,20,2,20260722,2026-07-22T16:15:12.193007+00:00,MESSAGE_SENT,249,,0,2026-08-19 13:16:44
298,EVT-0000298,5,115,3,20260721,2026-07-21T14:12:42.455873+00:00,INVITE_SENT,153,,0,2026-08-19 13:16:44
299,EVT-0000299,5,41,3,20260721,2026-07-21T12:23:42.455873+00:00,INVITE_SENT,144,,0,2026-08-19 13:16:44
300,EVT-0000300,5,41,3,20260721,2026-07-21T21:45:45.381318+00:00,INVITE_ACCEPTED,0,13.87,0,2026-08-19 13:16:44
301,EVT-0000301,5,41,3,20260722,2026-07-22T00:09:07.281901+00:00,MESSAGE_SENT,424,,0,2026-08-19 13:16:44
302,EVT-0000302,5,17,3,20260721,2026-07-21T16:08:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
303,EVT-0000303,5,17,3,20260722,2026-07-22T09:13:08.042818+00:00,INVITE_ACCEPTED,0,8.25,0,2026-08-19 13:16:44
304,EVT-0000304,5,17,3,20260722,2026-07-22T11:07:17.895240+00:00,MESSAGE_SENT,364,,0,2026-08-19 13:16:44
305,EVT-0000305,5,88,2,20260721,2026-07-21T09:18:42.455873+00:00,INVITE_SENT,252,,0,2026-08-19 13:16:44
306,EVT-0000306,5,96,3,20260721,2026-07-21T10:32:42.455873+00:00,INVITE_SENT,172,,0,2026-08-19 13:16:44
307,EVT-0000307,1,43,2,20260722,2026-07-22T12:26:42.455873+00:00,INVITE_SENT,270,,0,2026-08-19 13:16:44
308,EVT-0000308,1,6,2,20260722,2026-07-22T17:39:42.455873+00:00,INVITE_SENT,244,,0,2026-08-19 13:16:44
309,EVT-0000309,1,37,2,20260722,2026-07-22T09:32:42.455873+00:00,INVITE_SENT,249,,0,2026-08-19 13:16:44
310,EVT-0000310,1,37,2,20260723,2026-07-23T04:37:45.142701+00:00,INVITE_ACCEPTED,0,22.57,0,2026-08-19 13:16:44
311,EVT-0000311,1,37,2,20260723,2026-07-23T07:55:16.983246+00:00,MESSAGE_SENT,366,,0,2026-08-19 13:16:44
312,EVT-0000312,1,37,2,20260723,2026-07-23T17:03:02.396378+00:00,REPLY_RECEIVED,78,3.92,1,2026-08-19 13:16:44
313,EVT-0000313,2,103,2,20260722,2026-07-22T13:10:42.455873+00:00,INVITE_SENT,166,,0,2026-08-19 13:16:44
314,EVT-0000314,2,103,2,20260723,2026-07-23T09:16:08.864446+00:00,INVITE_ACCEPTED,0,16.12,0,2026-08-19 13:16:44
315,EVT-0000315,2,103,2,20260723,2026-07-23T12:16:44.900923+00:00,MESSAGE_SENT,381,,0,2026-08-19 13:16:44
316,EVT-0000316,2,82,3,20260722,2026-07-22T16:39:42.455873+00:00,INVITE_SENT,166,,0,2026-08-19 13:16:44
317,EVT-0000317,2,34,3,20260722,2026-07-22T15:11:42.455873+00:00,INVITE_SENT,130,,0,2026-08-19 13:16:44
318,EVT-0000318,2,79,2,20260722,2026-07-22T10:52:42.455873+00:00,INVITE_SENT,191,,0,2026-08-19 13:16:44
319,EVT-0000319,2,83,3,20260722,2026-07-22T11:37:42.455873+00:00,INVITE_SENT,210,,0,2026-08-19 13:16:44
320,EVT-0000320,2,32,1,20260722,2026-07-22T14:58:42.455873+00:00,INVITE_SENT,182,,0,2026-08-19 13:16:44
321,EVT-0000321,2,42,3,20260722,2026-07-22T17:54:42.455873+00:00,INVITE_SENT,150,,0,2026-08-19 13:16:44
322,EVT-0000322,2,61,3,20260722,2026-07-22T12:24:42.455873+00:00,INVITE_SENT,191,,0,2026-08-19 13:16:44
323,EVT-0000323,2,88,2,20260722,2026-07-22T15:58:42.455873+00:00,INVITE_SENT,176,,0,2026-08-19 13:16:44
324,EVT-0000324,2,72,3,20260722,2026-07-22T09:05:42.455873+00:00,INVITE_SENT,208,,0,2026-08-19 13:16:44
325,EVT-0000325,2,72,3,20260722,2026-07-22T22:53:53.655273+00:00,INVITE_ACCEPTED,0,19.52,0,2026-08-19 13:16:44
326,EVT-0000326,2,72,3,20260723,2026-07-23T02:03:11.187585+00:00,MESSAGE_SENT,420,,0,2026-08-19 13:16:44
327,EVT-0000327,3,7,3,20260722,2026-07-22T15:42:42.455873+00:00,INVITE_SENT,176,,0,2026-08-19 13:16:44
328,EVT-0000328,3,96,3,20260722,2026-07-22T12:11:42.455873+00:00,INVITE_SENT,221,,0,2026-08-19 13:16:44
329,EVT-0000329,3,96,3,20260723,2026-07-23T04:17:42.932038+00:00,INVITE_ACCEPTED,0,14.71,0,2026-08-19 13:16:44
330,EVT-0000330,3,96,3,20260723,2026-07-23T06:03:37.643609+00:00,MESSAGE_SENT,372,,0,2026-08-19 13:16:44
331,EVT-0000331,3,63,2,20260722,2026-07-22T13:25:42.455873+00:00,INVITE_SENT,232,,0,2026-08-19 13:16:44
332,EVT-0000332,3,64,1,20260722,2026-07-22T15:56:42.455873+00:00,INVITE_SENT,228,,0,2026-08-19 13:16:44
333,EVT-0000333,3,64,1,20260722,2026-07-22T20:51:38.498542+00:00,INVITE_ACCEPTED,0,9.33,0,2026-08-19 13:16:44
334,EVT-0000334,3,64,1,20260723,2026-07-23T00:16:50.667148+00:00,MESSAGE_SENT,279,,0,2026-08-19 13:16:44
335,EVT-0000335,3,64,1,20260723,2026-07-23T13:01:54.199839+00:00,REPLY_RECEIVED,156,13.08,0,2026-08-19 13:16:44
336,EVT-0000336,3,4,1,20260722,2026-07-22T12:11:42.455873+00:00,INVITE_SENT,258,,0,2026-08-19 13:16:44
337,EVT-0000337,3,87,1,20260722,2026-07-22T13:30:42.455873+00:00,INVITE_SENT,179,,0,2026-08-19 13:16:44
338,EVT-0000338,3,87,1,20260723,2026-07-23T03:35:10.597561+00:00,INVITE_ACCEPTED,0,7.79,0,2026-08-19 13:16:44
339,EVT-0000339,3,87,1,20260723,2026-07-23T06:59:07.811482+00:00,MESSAGE_SENT,449,,0,2026-08-19 13:16:44
340,EVT-0000340,3,14,2,20260722,2026-07-22T09:49:42.455873+00:00,INVITE_SENT,133,,0,2026-08-19 13:16:44
341,EVT-0000341,3,70,1,20260722,2026-07-22T13:24:42.455873+00:00,INVITE_SENT,263,,0,2026-08-19 13:16:44
342,EVT-0000342,3,70,1,20260723,2026-07-23T03:22:31.493069+00:00,INVITE_ACCEPTED,0,21.08,0,2026-08-19 13:16:44
343,EVT-0000343,3,70,1,20260723,2026-07-23T05:54:13.921935+00:00,MESSAGE_SENT,208,,0,2026-08-19 13:16:44
344,EVT-0000344,3,16,1,20260722,2026-07-22T11:06:42.455873+00:00,INVITE_SENT,226,,0,2026-08-19 13:16:44
345,EVT-0000345,3,81,1,20260722,2026-07-22T12:22:42.455873+00:00,INVITE_SENT,250,,0,2026-08-19 13:16:44
346,EVT-0000346,3,53,1,20260722,2026-07-22T14:59:42.455873+00:00,INVITE_SENT,245,,0,2026-08-19 13:16:44
347,EVT-0000347,3,62,1,20260722,2026-07-22T14:27:42.455873+00:00,INVITE_SENT,255,,0,2026-08-19 13:16:44
348,EVT-0000348,3,73,2,20260722,2026-07-22T11:44:42.455873+00:00,INVITE_SENT,160,,0,2026-08-19 13:16:44
349,EVT-0000349,3,89,3,20260722,2026-07-22T12:21:42.455873+00:00,INVITE_SENT,195,,0,2026-08-19 13:16:44
350,EVT-0000350,3,89,3,20260723,2026-07-23T03:53:47.084773+00:00,INVITE_ACCEPTED,0,14.87,0,2026-08-19 13:16:44
351,EVT-0000351,3,89,3,20260723,2026-07-23T06:32:47.359803+00:00,MESSAGE_SENT,316,,0,2026-08-19 13:16:44
352,EVT-0000352,4,60,2,20260722,2026-07-22T16:56:42.455873+00:00,INVITE_SENT,139,,0,2026-08-19 13:16:44
353,EVT-0000353,4,102,1,20260722,2026-07-22T14:58:42.455873+00:00,INVITE_SENT,221,,0,2026-08-19 13:16:44
354,EVT-0000354,4,102,1,20260723,2026-07-23T01:24:36.493212+00:00,INVITE_ACCEPTED,0,9.92,0,2026-08-19 13:16:44
355,EVT-0000355,4,102,1,20260723,2026-07-23T03:49:44.357444+00:00,MESSAGE_SENT,358,,0,2026-08-19 13:16:44
356,EVT-0000356,4,9,3,20260722,2026-07-22T10:41:42.455873+00:00,INVITE_SENT,260,,0,2026-08-19 13:16:44
357,EVT-0000357,4,9,3,20260723,2026-07-23T05:09:32.681968+00:00,INVITE_ACCEPTED,0,4.66,0,2026-08-19 13:16:44
358,EVT-0000358,4,9,3,20260723,2026-07-23T08:18:19.204616+00:00,MESSAGE_SENT,281,,0,2026-08-19 13:16:44
359,EVT-0000359,4,15,3,20260722,2026-07-22T10:56:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
360,EVT-0000360,4,15,3,20260723,2026-07-23T08:04:02.376088+00:00,INVITE_ACCEPTED,0,3.11,0,2026-08-19 13:16:44
361,EVT-0000361,4,15,3,20260723,2026-07-23T10:11:19.986665+00:00,MESSAGE_SENT,360,,0,2026-08-19 13:16:44
362,EVT-0000362,4,96,3,20260722,2026-07-22T16:34:42.455873+00:00,INVITE_SENT,203,,0,2026-08-19 13:16:44
363,EVT-0000363,4,67,1,20260722,2026-07-22T15:38:42.455873+00:00,INVITE_SENT,164,,0,2026-08-19 13:16:44
364,EVT-0000364,4,95,3,20260722,2026-07-22T16:14:42.455873+00:00,INVITE_SENT,181,,0,2026-08-19 13:16:44
365,EVT-0000365,4,60,2,20260722,2026-07-22T14:28:42.455873+00:00,INVITE_SENT,279,,0,2026-08-19 13:16:44
366,EVT-0000366,4,50,2,20260722,2026-07-22T12:34:42.455873+00:00,INVITE_SENT,185,,0,2026-08-19 13:16:44
367,EVT-0000367,4,50,2,20260723,2026-07-23T12:11:27.694077+00:00,INVITE_ACCEPTED,0,7.24,0,2026-08-19 13:16:44
368,EVT-0000368,4,50,2,20260723,2026-07-23T14:06:33.271795+00:00,MESSAGE_SENT,344,,0,2026-08-19 13:16:44
369,EVT-0000369,4,62,3,20260722,2026-07-22T15:03:42.455873+00:00,INVITE_SENT,183,,0,2026-08-19 13:16:44
370,EVT-0000370,4,62,3,20260722,2026-07-22T22:55:20.481470+00:00,INVITE_ACCEPTED,0,12.6,0,2026-08-19 13:16:44
371,EVT-0000371,4,62,3,20260723,2026-07-23T02:13:44.951496+00:00,MESSAGE_SENT,329,,0,2026-08-19 13:16:44
372,EVT-0000372,4,62,3,20260723,2026-07-23T13:46:14.313429+00:00,REPLY_RECEIVED,136,13.53,0,2026-08-19 13:16:44
373,EVT-0000373,4,66,1,20260722,2026-07-22T09:12:42.455873+00:00,INVITE_SENT,277,,0,2026-08-19 13:16:44
374,EVT-0000374,4,20,2,20260722,2026-07-22T14:11:42.455873+00:00,INVITE_SENT,153,,0,2026-08-19 13:16:44
375,EVT-0000375,4,60,2,20260722,2026-07-22T16:45:42.455873+00:00,INVITE_SENT,247,,0,2026-08-19 13:16:44
376,EVT-0000376,4,70,1,20260722,2026-07-22T14:47:42.455873+00:00,INVITE_SENT,274,,0,2026-08-19 13:16:44
377,EVT-0000377,4,93,2,20260722,2026-07-22T09:26:42.455873+00:00,INVITE_SENT,232,,0,2026-08-19 13:16:44
378,EVT-0000378,4,7,1,20260722,2026-07-22T15:54:42.455873+00:00,INVITE_SENT,199,,0,2026-08-19 13:16:44
379,EVT-0000379,4,3,3,20260722,2026-07-22T15:00:42.455873+00:00,INVITE_SENT,156,,0,2026-08-19 13:16:44
380,EVT-0000380,4,10,1,20260722,2026-07-22T15:38:42.455873+00:00,INVITE_SENT,194,,0,2026-08-19 13:16:44
381,EVT-0000381,4,61,1,20260722,2026-07-22T09:40:42.455873+00:00,INVITE_SENT,169,,0,2026-08-19 13:16:44
382,EVT-0000382,4,61,1,20260722,2026-07-22T21:48:57.757277+00:00,INVITE_ACCEPTED,0,10.26,0,2026-08-19 13:16:44
383,EVT-0000383,4,61,1,20260722,2026-07-22T23:40:38.399448+00:00,MESSAGE_SENT,243,,0,2026-08-19 13:16:44
384,EVT-0000384,4,118,1,20260722,2026-07-22T12:51:42.455873+00:00,INVITE_SENT,133,,0,2026-08-19 13:16:44
385,EVT-0000385,4,18,2,20260722,2026-07-22T10:57:42.455873+00:00,INVITE_SENT,213,,0,2026-08-19 13:16:44
386,EVT-0000386,4,18,2,20260722,2026-07-22T21:00:56.101003+00:00,INVITE_ACCEPTED,0,12.13,0,2026-08-19 13:16:44
387,EVT-0000387,4,18,2,20260722,2026-07-22T23:09:52.627399+00:00,MESSAGE_SENT,373,,0,2026-08-19 13:16:44
388,EVT-0000388,4,34,2,20260722,2026-07-22T12:35:42.455873+00:00,INVITE_SENT,264,,0,2026-08-19 13:16:44
389,EVT-0000389,4,34,2,20260723,2026-07-23T00:03:58.945086+00:00,INVITE_ACCEPTED,0,11.66,0,2026-08-19 13:16:44
390,EVT-0000390,4,34,2,20260723,2026-07-23T02:47:35.212744+00:00,MESSAGE_SENT,228,,0,2026-08-19 13:16:44
391,EVT-0000391,4,58,2,20260722,2026-07-22T14:35:42.455873+00:00,INVITE_SENT,222,,0,2026-08-19 13:16:44
392,EVT-0000392,4,58,2,20260723,2026-07-23T07:35:08.388680+00:00,INVITE_ACCEPTED,0,14.77,0,2026-08-19 13:16:44
393,EVT-0000393,4,58,2,20260723,2026-07-23T09:56:00.768384+00:00,MESSAGE_SENT,400,,0,2026-08-19 13:16:44
394,EVT-0000394,5,69,3,20260722,2026-07-22T15:05:42.455873+00:00,INVITE_SENT,185,,0,2026-08-19 13:16:44
395,EVT-0000395,5,16,3,20260722,2026-07-22T14:50:42.455873+00:00,INVITE_SENT,125,,0,2026-08-19 13:16:44
396,EVT-0000396,5,16,3,20260722,2026-07-22T22:17:26.421531+00:00,INVITE_ACCEPTED,0,18.15,0,2026-08-19 13:16:44
397,EVT-0000397,5,16,3,20260723,2026-07-23T02:00:35.041809+00:00,MESSAGE_SENT,269,,0,2026-08-19 13:16:44
398,EVT-0000398,5,13,1,20260722,2026-07-22T12:26:42.455873+00:00,INVITE_SENT,185,,0,2026-08-19 13:16:44
399,EVT-0000399,5,44,2,20260722,2026-07-22T16:20:42.455873+00:00,INVITE_SENT,143,,0,2026-08-19 13:16:44
400,EVT-0000400,5,44,2,20260723,2026-07-23T03:57:55.500460+00:00,INVITE_ACCEPTED,0,8.88,0,2026-08-19 13:16:44
401,EVT-0000401,5,44,2,20260723,2026-07-23T06:04:21.079385+00:00,MESSAGE_SENT,276,,0,2026-08-19 13:16:44
